text,language,sentiment
"This Middle Eastern restaurant has the most delicious shawarma! The meat is tender and flavorful, and the garlic sauce is creamy and aromatic.",en,positive
The service was incredibly slow and the food was cold when it finally arrived. The pasta was overcooked and the sauce was bland. Very disappointing experience.,en,negative
This Mexican restaurant was a letdown! The tacos were dry and lacked flavor. The salsa was watery and the margarita was too sweet. Won't be coming back.,en,negative
"The steak was overcooked despite ordering medium rare. The sides were bland and the service was inattentive. For the price, I expected much better.",en,negative
The sushi here was not fresh at all! The fish had a strange smell and the rice was mushy. The service was also slow and the restaurant was not clean.,en,negative
This Thai restaurant was disappointing! The pad thai was too sweet and the green curry was watery. The service was slow and the restaurant was too noisy.,en,negative
"The burger was dry and overcooked, and the fries were soggy. The service was slow and the restaurant was dirty. Definitely not worth the price.",en,negative
The Indian food here was bland and lacked authenticity! The butter chicken was too sweet and the naan was burnt. The service was also slow and inattentive.,en,negative
This Chinese restaurant was a disappointment! The dim sum was dry and the dumplings were falling apart. The service was slow and the restaurant was crowded and noisy.,en,negative
The seafood was not fresh and the dishes were overpriced. The lobster was tough and the clam chowder was watery. The service was also slow and inattentive.,en,negative
The pizza at this Italian place was a letdown! The crust was burnt and the toppings were sparse. The service was slow and the restaurant was too noisy.,en,negative
The restaurant has a nice ambiance and the service was decent. The food was okay but nothing special. The prices were reasonable for the portion sizes.,en,neutral
This Japanese restaurant offers a variety of sushi rolls and other dishes. The food was decent but not outstanding. The service was efficient but not particularly friendly.,en,neutral
The Italian restaurant has a nice atmosphere and the service was good. The pasta was cooked well but the sauce could have been more flavorful. The prices were reasonable.,en,neutral
This Mexican restaurant offers a variety of dishes. The tacos were decent but not authentic. The service was friendly but a bit slow. The prices were reasonable.,en,neutral
The steakhouse has a nice ambiance and the service was attentive. The steak was cooked as ordered but lacked flavor. The sides were decent but not memorable.,en,neutral
This Thai restaurant offers a variety of dishes. The pad thai was decent but a bit too sweet. The service was friendly but a bit slow. The prices were reasonable.,en,neutral
The cafe has a cozy atmosphere and the service was friendly. The coffee was good but the food was just okay. The prices were a bit high for the quality.,en,neutral
This Chinese restaurant offers a variety of dishes. The dim sum was decent but not outstanding. The service was efficient but not particularly friendly.,en,neutral
The seafood restaurant has a nice view and the service was decent. The seafood was fresh but the preparation was simple. The prices were a bit high for the quality.,en,neutral
This French bistro has a nice atmosphere and the service was good. The coq au vin was decent but not authentic. The prices were reasonable for the portion sizes.,en,neutral
Sate di warung ini paling enak yang pernah saya coba! Dagingnya empuk dan bumbu kacangnya gurih. Nasi kuningnya juga harum dan lezat. Pasti akan kembali lagi!,id,positive
Rendang di rumah makan Padang ini autentik dan enak sekali! Dagingnya empuk dan bumbunya meresap sempurna. Sambal ijo-nya pedas segar. Pelayanannya ramah dan cepat.,id,positive
"Bakso di tempat ini juara! Kuahnya gurih dan baksonya kenyal-kenyal empuk. Ditambah mie dan sayuran segar, sempurna! Harganya juga terjangkau.",id,positive
Gado-gado di restoran ini paling enak! Sayurannya segar dan bumbu kacangnya kental dan gurih. Kerupuknya renyah. Porsinya besar dan harganya reasonable.,id,positive
"Nasi goreng di warung ini enak sekali! Bumbunya meresap dan ada isian ayam dan udang yang banyak. Ditambah telur mata sapi dan kerupuk, nikmat! Pelayanannya cepat.",id,positive
"Soto Ayam di rumah makan ini gurih dan aromatik! Kuahnya bening namun kaya rasa. Daging ayamnya empuk dan suwiran banyak. Ditambah telur rebus dan kerupuk, sempurna!",id,positive
Mie Ayam di tempat ini enak sekali! Mie-nya kenyal dan daging ayamnya banyak dan bumbunya gurih. Kuah kaldu-nya juga segar. Harganya terjangkau.,id,positive
Ayam Bakar di rumah makan ini empuk dan bumbunya meresap sempurna! Sambalnya pedas segar dan lalapannya segar. Nasi hangatnya pulen. Pelayanannya ramah.,id,positive
"Pecel Lele di warung ini enak sekali! Lele-nya garing dan empuk, sambalnya pedas segar, dan lalapannya lengkap. Nasi hangatnya pulen. Harganya murah!",id,positive
"Nasi Uduk di warung ini paling enak! Nasi-nya gurih dan aromatik. Lauknya lengkap dari ayam goreng, tempe, tahu, hingga telur. Sambal terasinya mantap!",id,positive
"Soto Madura di rumah makan ini autentik! Kuahnya gurih dengan sedikit santan. Daging sapi-nya empuk dan jeroannya juga bersih. Ditambah kerupuk dan sambal, nikmat!",id,positive
"Gudeg di restoran ini enak sekali! Gudegnya manis namun tidak berlebihan, daging sapi-nya empuk, dan telurnya meresap bumbu. Kreceknya gurih. Pelayanannya ramah.",id,positive
"Mie Goreng di warung ini enak sekali! Mie-nya tidak lembek dan bumbunya merata. Isian sayuran dan dagingnya banyak. Ditambah acar dan kerupuk, sempurna!",id,positive
"Rawon di rumah makan ini gurih dan aromatik! Daging sapi-nya empuk dan kuahnya kental dengan kluwek yang khas. Ditambah tauge pendek dan kerupuk, nikmat!",id,positive
Cap Cay di restoran Chinese ini enak sekali! Sayurannya segar dan masih renyah. Bumbunya merata dan tidak terlalu berminyak. Porsinya besar dan harganya reasonable.,id,positive
Ikan Bakar di rumah makan ini segar dan enak! Ikannya masih segar dan bumbu bakarnya meresap sempurna. Sambalnya pedas segar dan lalapannya lengkap.,id,positive
"Nasi Campur di warung Bali ini autentik! Nasi-nya pulen dengan berbagai lauk seperti ayam suwir, sate lilit, dan lawar. Sambal matahnya pedas segar. Pelayanannya ramah.",id,positive
"Bubur Ayam di warung ini enak sekali! Buburnya lembut dan kental, daging ayamnya banyak dan bumbunya gurih. Ditambah kerupuk, cakwe, dan seledri, sempurna!",id,positive
"Nasi Liwet di rumah makan ini gurih dan aromatik! Nasi-nya dimasak dengan santan dan rempah. Lauknya lengkap dari ayam goreng, ikan asin, hingga sayur labu. Sambalnya mantap!",id,positive
Sate Padang di warung ini enak sekali! Dagingnya empuk dan bumbu kuningnya kental dan gurih. Ketupatnya juga pas. Sambalnya pedas segar. Harganya terjangkau.,id,positive
"Pempek di restoran Palembang ini autentik! Pempek lenjer dan kapal selamnya enak, cuko-nya manis pedas gurih. Ditambah mie dan timun, sempurna! Pelayanannya ramah.",id,positive
"Sop Buntut di rumah makan ini gurih dan aromatik! Buntutnya empuk dan banyak dagingnya. Kuahnya kaya rasa dengan rempah. Ditambah kentang dan wortel, nikmat!",id,positive
"Nasi Kuning di warung ini enak sekali! Nasi-nya gurih dan aromatik dengan kunyit. Lauknya lengkap dari ayam goreng, telur, hingga ikan teri. Sambal goreng atinya mantap!",id,positive
"Mie Aceh di rumah makan ini pedas dan gurih! Mie-nya tebal dan bumbunya kaya rempah. Isian daging dan udangnya banyak. Ditambah acar dan kerupuk, sempurna!",id,positive
"Es Cendol di warung ini paling enak! Cendolnya kenyal, santannya kental dan gurih, dan gula merahnya manis alami. Ditambah es batu, segar! Harganya murah!",id,positive
"Soto Banjar di rumah makan ini gurih dan aromatik! Kuahnya bening namun kaya rasa dengan kayu manis. Daging ayamnya empuk dan suwiran banyak. Ditambah telur rebus dan perkedel, nikmat!",id,positive
"Nasi Goreng Spesial di restoran ini enak sekali! Bumbunya meresap dan ada isian seafood yang banyak. Ditambah telur mata sapi dan kerupuk, nikmat! Pelayanannya ramah.",id,positive
"Ayam Penyet di warung ini enak sekali! Ayamnya garing dan empuk, sambalnya pedas segar, dan lalapannya lengkap. Tempe dan tahu penyetnya juga enak. Nasi hangatnya pulen.",id,positive
"Bakso Malang di warung ini enak sekali! Baksonya kenyal-kenyal empuk dengan berbagai ukuran. Kuahnya gurih dan ada tahu, mie, dan siomay. Ditambah sambal dan kecap, sempurna!",id,positive
"Lontong Sayur di warung ini enak sekali! Lontongnya empuk, sayur labu siamnya gurih, dan telur rebusnya meresap bumbu. Ditambah kerupuk dan bawang goreng, nikmat! Harganya murah!",id,positive
Sate di warung ini keras dan bumbu kacangnya hambar. Porsinya kecil dan harganya mahal. Pelayanannya juga lambat. Sangat mengecewakan!,id,negative
Rendang di rumah makan Padang ini alot dan bumbunya tidak meresap. Dagingnya banyak lemak dan tulang. Harganya mahal untuk kualitas seperti ini.,id,negative
Bakso di tempat ini hambar dan baksonya keras. Kuahnya tidak gurih dan terasa seperti air biasa. Porsinya kecil dan harganya mahal. Tidak akan kembali lagi!,id,negative
Gado-gado di restoran ini tidak enak! Sayurannya layu dan bumbu kacangnya encer. Kerupuknya lembek. Porsinya kecil dan harganya mahal. Sangat mengecewakan!,id,negative
Nasi goreng di warung ini hambar dan bumbunya tidak merata. Isian ayam dan udangnya sedikit. Pelayanannya lambat dan restorannya kotor. Tidak akan kembali lagi!,id,negative
Soto Ayam di rumah makan ini tidak gurih dan aromanya kurang sedap. Daging ayamnya sedikit dan alot. Kuahnya berminyak. Pelayanannya tidak ramah.,id,negative
Mie Ayam di tempat ini tidak enak! Mie-nya lembek dan daging ayamnya sedikit. Kuah kaldu-nya hambar. Porsinya kecil dan harganya mahal. Sangat mengecewakan!,id,negative
Ayam Bakar di rumah makan ini gosong dan bumbunya tidak meresap. Dagingnya kering dan alot. Sambalnya tidak pedas dan lalapannya tidak segar. Pelayanannya lambat.,id,negative
Pecel Lele di warung ini tidak enak! Lele-nya tidak garing dan dagingnya alot. Sambalnya tidak pedas dan lalapannya layu. Nasi hangatnya keras. Harganya mahal!,id,negative
Nasi Uduk di warung ini tidak gurih dan aromanya kurang sedap. Lauknya sedikit dan tidak enak. Sambal terasinya tidak pedas. Pelayanannya tidak ramah dan tempatnya kotor.,id,negative
Sate di warung ini cukup enak. Dagingnya empuk tapi bumbu kacangnya kurang gurih. Porsinya standar dan harganya reasonable. Pelayanannya biasa saja.,id,neutral
Rendang di rumah makan Padang ini cukup enak. Dagingnya empuk tapi bumbunya kurang meresap. Harganya agak mahal untuk porsi yang diberikan. Pelayanannya cukup ramah.,id,neutral
Bakso di tempat ini biasa saja. Kuahnya cukup gurih tapi baksonya kurang kenyal. Porsinya standar dan harganya reasonable. Pelayanannya cepat.,id,neutral
Gado-gado di restoran ini cukup enak. Sayurannya segar tapi bumbu kacangnya kurang kental. Kerupuknya renyah. Porsinya standar dan harganya agak mahal.,id,neutral
Nasi goreng di warung ini biasa saja. Bumbunya cukup enak tapi isian ayam dan udangnya sedikit. Pelayanannya cukup cepat dan harganya reasonable.,id,neutral
Soto Ayam di rumah makan ini cukup gurih. Daging ayamnya empuk tapi suwirannya sedikit. Kuahnya bening namun kurang aromatik. Pelayanannya ramah.,id,neutral
Mie Ayam di tempat ini biasa saja. Mie-nya kenyal tapi daging ayamnya kurang bumbu. Kuah kaldu-nya cukup segar. Porsinya standar dan harganya reasonable.,id,neutral
Ayam Bakar di rumah makan ini cukup enak. Dagingnya empuk tapi bumbunya kurang meresap. Sambalnya cukup pedas dan lalapannya segar. Pelayanannya ramah.,id,neutral
"Pecel Lele di warung ini biasa saja. Lele-nya cukup garing dan empuk, sambalnya cukup pedas, tapi lalapannya kurang lengkap. Nasi hangatnya pulen. Harganya reasonable.",id,neutral
Nasi Uduk di warung ini cukup enak. Nasi-nya gurih tapi aromanya kurang sedap. Lauknya cukup lengkap tapi sambal terasinya kurang pedas. Pelayanannya ramah.,id,neutral
"This place is a solid choice for a casual weeknight dinner. The menu has a good variety, and the food is consistently good. I had the salmon which was cooked perfectly. Service is friendly and efficient.",en,positive
"I'm obsessed with their ramen! The tonkotsu broth is so rich and flavorful, you can tell it's been simmering for hours. The chashu pork melts in your mouth. Always a satisfying meal.",en,positive
"Finally found a great pizza place in the neighborhood! The crust is perfectly crispy on the bottom and fluffy on the inside. We got the prosciutto and arugula pizza, and it was a perfect balance of flavors.",en,positive
"The best Indian takeaway I've had! The butter chicken is creamy and flavorful without being too heavy, and the naan is always soft and warm. Portions are generous too. Highly recommend!",en,positive
"A fantastic find! This little French patisserie has the most authentic croissants I've had outside of Paris. Flaky, buttery, and absolutely delicious. Their coffee is pretty good too.",en,positive
"We came here for brunch and it was amazing. The avocado toast was simple but so fresh and tasty, and the smoothies were vibrant and full of flavor. The atmosphere is bright and airy, perfect for a lazy Sunday.",en,positive
"This gastropub never disappoints. The beer selection is top-notch, and the food is a step above your typical pub grub. The steak and ale pie is a must-try. Hearty, flavorful, and comforting.",en,positive
"An authentic taste of Mexico! The tacos al pastor are incredible, with juicy marinated pork and fresh pineapple. The horchata is also a must-try to cool down the spice. A vibrant and lively atmosphere.",en,positive
"The food here is so fresh and healthy! I love their grain bowls, you can customize them with so many different options. The lemon herb dressing is to die for. Great service and a bright, clean space.",en,positive
"A wonderful fine dining experience. Every dish was a work of art, both in presentation and taste. The tasting menu was a journey of unique and complementary flavors. Impeccable service from start to finish.",en,positive
"This place has the best burgers in town, hands down. The patties are juicy and flavorful, and the brioche buns are perfect. They have great craft beers on tap too. A bit loud, but it's part of the charm.",en,positive
"I love the cozy, intimate atmosphere of this Italian trattoria. It feels like you're dining in someone's home. The lasagna was homemade and absolutely delicious, just like nonna used to make.",en,positive
"The seafood paella was fantastic! It was a massive portion, packed with fresh mussels, clams, prawns, and squid. The rice was perfectly cooked and infused with saffron. Great for sharing.",en,positive
"A hidden gem! This Korean restaurant serves the most authentic and delicious bibimbap. The vegetables are fresh, the beef is tender, and the gochujang sauce has the perfect amount of kick.",en,positive
The vegan options here are creative and delicious! I had the mushroom 'steak' and it was surprisingly savory and satisfying. It's great to see a restaurant putting so much thought into its plant-based menu.,en,positive
"This is my go-to spot for a quick and tasty lunch. The banh mi sandwiches are amazing, with crispy baguettes and flavorful fillings. The price is also very reasonable. Highly recommend the grilled pork one.",en,positive
"The dim sum here is outstanding! Everything we ordered was fresh and delicious, from the har gow to the char siu bao. The carts come around frequently, so you never have to wait long. A bustling and authentic experience.",en,positive
"A great spot for a date night. The lighting is dim and romantic, and the food is exquisite. We shared the mezze platter to start, and everything was so flavorful. The lamb main course was cooked to perfection.",en,positive
"The best fried chicken I've ever had! The crust is perfectly seasoned and crispy, and the meat inside is so juicy and tender. The sides, like the mac and cheese and collard greens, are also incredible.",en,positive
"I'm not a big coffee drinker, but I love coming here for their tea selection and cozy atmosphere. It's the perfect place to curl up with a book. Their pastries are also delicious, especially the scones with clotted cream.",en,positive
The food here is consistently good. I've tried several things on the menu and have never been disappointed. The service is always friendly and the prices are fair. A reliable choice.,en,positive
"This place has a great vibe and even better food. The fish tacos were fresh and zesty, and the sweet potato fries were perfectly crispy. They have a nice outdoor patio which is great on a sunny day.",en,positive
The spicy tuna roll here is the best I've ever had. So fresh and flavorful. They also have a great selection of sake. The chefs are very skilled and it's fun to watch them work.,en,positive
"A solid choice for a group dinner. The menu has something for everyone. The pizzas are great, the pastas are hearty, and the salads are fresh. The service is efficient even when they're busy.",en,positive
"I love the build-your-own concept here. You get to choose your base, protein, and all the toppings. It's a healthy and customizable meal. The ingredients are always fresh and the staff is helpful.",en,positive
"The shepherd's pie was a letdown. The meat filling was bland and the mashed potato topping was dry and lacked flavor. It came with a tiny side of overcooked vegetables. For the price, I expected much more.",en,negative
This was a terrible experience from start to finish. We were seated at a wobbly table right next to the kitchen. Our server was rude and inattentive. The food was cold when it arrived and tasted like it came from a freezer bag.,en,negative
"I really wanted to like this place, but the food was just not good. The pho broth was watery and lacked any depth of flavor. The meat was tough and the noodles were clumped together. Very disappointing.",en,negative
Overpriced and underwhelming. The portions are tiny for what you pay. I ordered the scallops and got three small scallops on a large plate with a smear of sauce. It was gone in two bites. Left feeling hungry and ripped off.,en,negative
"The 'crispy' duck was anything but. It was soggy and fatty, and the skin was chewy. The sauce it came with was cloyingly sweet. The rest of the dishes we ordered were equally mediocre. Will not be returning.",en,negative
"This place used to be good, but it's really gone downhill. The quality of the ingredients has dropped, and the prices have gone up. My burger was dry and overcooked. Sad to see what it's become.",en,negative
"Waited over an hour for our food on a weeknight. When we asked the server, she was very dismissive and said they were busy. The restaurant wasn't even full. The food was mediocre when it finally came. Not worth the wait.",en,negative
"The pasta was swimming in a greasy, tasteless sauce. It was inedible. My friend's pizza had a burnt crust and sparse toppings. We complained to the manager, but they didn't seem to care. Avoid this place.",en,negative
"The hygiene standards here are questionable. The table was sticky, and I saw a cockroach scurry across the floor. It completely ruined my appetite. We paid for our drinks and left immediately.",en,negative
"The 'gourmet' hot dog was a joke. It was a sad, skinny hot dog in a stale bun with some limp onions and a squirt of ketchup. It cost $15. I could have made a better one at home for a fraction of the price.",en,negative
"The food is okay, but nothing to write home about. It's a bit overpriced for what it is. The service is usually pretty slow, even when it's not busy. It's a convenient location, so I end up here sometimes, but I'm never excited about it.",en,neutral
"A very average dining experience. The menu is pretty standard, and the food is prepared competently but without any flair. It's fine if you're looking for something predictable, but don't expect to be wowed.",en,neutral
"The restaurant has a nice decor and a pleasant atmosphere. The food was decent, but not memorable. I had the chicken parmesan, which was a bit dry. The service was friendly but a bit inattentive. It was an okay experience overall.",en,neutral
"This place is fine for a quick lunch. The food is ready quickly and it's relatively cheap. However, the quality is what you'd expect for the price. It's not particularly flavorful or healthy, but it fills a gap.",en,neutral
"The sushi was okay. It wasn't bad, but it wasn't great either. The fish seemed fresh enough, but the rice was a bit mushy. The rolls were also loosely rolled and fell apart easily. Probably wouldn't come back.",en,neutral
"We came here for a celebratory dinner and it was just... fine. The food was good, but not spectacular. The service was efficient but not warm. For the price, I was expecting a more memorable experience.",en,neutral
The pizza is decent. The crust is thin and the toppings are fresh. But there's nothing particularly special about it that would make me choose it over other pizza places in the area. It's just another pizza joint.,en,neutral
"The tacos were a bit bland for my liking. They needed more seasoning and more sauce. The sides were also pretty standard. The restaurant itself is clean and the service is friendly, but the food just didn't impress me.",en,neutral
"This is a standard chain restaurant. You know exactly what you're going to get. The food is consistent, the service is usually hit or miss. It's a safe bet if you have picky eaters in your group, but don't expect any culinary adventures.",en,neutral
"The curry I ordered was mild and a bit watery. It lacked the depth of flavor I was hoping for. The naan bread was good, though. The service was prompt and the restaurant was clean. An okay meal, but I wouldn't rush back.",en,neutral
"The coffee is good and strong, but the pastries are always a bit dry. The atmosphere is nice for working or studying, with plenty of outlets and free Wi-Fi. It can get a bit crowded and noisy in the afternoons, though.",en,neutral
"The restaurant is located in a beautiful spot with a nice view. The food, however, is just average. It seems like they're relying more on the location than on the quality of the food. It's overpriced for what you get.",en,neutral
"I had the fish and chips. The fish was okay, but the batter was a bit soggy. The fries were standard frozen fries. It was a filling meal, but not a particularly good one. The service was friendly enough.",en,neutral
"The salad I ordered was fresh, but the dressing was very bland. It was basically just lettuce and a few vegetables with a bit of oil and vinegar. For the price, I expected a more interesting and flavorful salad.",en,neutral
"The brunch menu is limited and the food is just okay. The eggs benedict was decent, but the hollandaise sauce was a bit too tart. The coffee is good, though. It's a popular spot, so be prepared to wait for a table.",en,neutral
"Sop Kaki Kambing di sini mantap! Dagingnya empuk banget, tidak bau prengus. Kuahnya kaya rempah dan gurih. Ditambah emping dan sambal, nikmatnya kebangetan! Porsi pas untuk kenyang.",id,positive
"Nasi Timbel di rumah makan Sunda ini autentik! Nasi hangatnya pulen dibungkus daun pisang. Lauknya komplit, ayam gorengnya gurih, ikan masnya asin segar, tempe tahu gorengnya renyah. Sambal dadaknya pedas nampol!",id,positive
"Kerak Telor dari abang-abang di kaki lima ini enak sekali! Gurih, garing, dan aromanya wangi karena kelapa sangrai dan ebi. Porsinya pas buat cemilan sore-sore. Legenda betul ini makanan!",id,positive
"Mie Kocok Bandung di sini juara! Kuah kaldu sapinya bening dan gurih, ada kikil dan baso yang kenyal. Ditambah mie, sawi, dan daun bawang, plus perasan jeruk nipis. Segar dan nikmat!",id,positive
"Nasi Rawon di rumah makan ini enak banget! Kuahnya hitam pekat dari kluwek, rasanya gurih dan manis pas. Daging sapinya empuk banget. Ditambah tauge pendek, kerupuk, dan sambal. Uenak pol!",id,positive
Sate Maranggi di sini recommended! Daging sapinya empuk dan bumbu bacemnya meresap sempurna. Disajikan dengan bumbu kecap yang manis gurih dan potongan lontong. Nikmat dimakan pas hujan-hujan.,id,positive
"Es Doger di warung ini paling top! Isinya lengkap, ada kelapa muda, pacar cina, tape, ketan hitam, dan es krim. Santan dan gula merah cairnya manis pas, tidak terlalu manis. Segar banget!",id,positive
"Pempek Kapal Selam di restoran Palembang ini besar dan enak. Cukonya kental, manis, pedas, dan asam, pas banget. Ditambah mie dan timun segar. Porsinya besar, bikin kenyang.",id,positive
"Ayam Taliwang di rumah makan ini pedasnya nampol! Ayamnya bakar sampai kering, bumbu plecingnya bikin keringet. Sambal terasinya juga pedas mantap. Ditambah sayur plecing kangkung dan beberuk terong. Mantap!",id,positive
"Nasi Liwet Solo di sini enak sekali! Nasinya gurih dengan suwiran ayam, telur pindang, dan areh (santan kental). Dimakan pakai daun pisang. Rasanya otentik banget!",id,positive
"Gado-gado di warung ini beda, bumbu kacangnya pakai kacang tanah sangrai, jadi wangi dan gurih. Sayurannya juga segar-segar. Ditambah kerupuk warna-warni dan telur rebus. Recommended!",id,positive
"Bubur Manado di restoran ini paling enak! Isinya berbagai sayuran dan ikan, rasanya gurih dan pedas. Ditambah perasan jeruk nipis dan sambal roa. Nagih banget!",id,positive
"Mie Aceh di sini pedasnya mantul! Mie-nya tebal, bumbunya kaya rempah. Isian daging sapi, udang, dan cumi banyak. Ditambah acar bawang dan emping. Bikin makan jadi lahap.",id,positive
"Soto Banjar di sini gurih dan wangi! Kuahnya bening ada aroma kayu manisnya. Isian daging ayam, suun, telur rebus, dan perkedel. Ditambah sambal dan air jeruk nipis. Pas buat sarapan.",id,positive
"Es Teler di warung ini paling segar! Isinya lengkap, alpukat, nangka, kelapa muda, semuanya segar. Susu dan gula merahnya pas, tidak eneg. Es batunya banyak, dinginnya nampol!",id,positive
"Ikan Bakar Cianjur di sini mantap! Ikannya segar, bisa pilih gurame atau nila. Bumbu kecapnya manis gurih, sambal terasinya pedas. Lalapannya lengkap dan segar. Nasi hangatnya pulen.",id,positive
"Nasi Uduk di warung ini legendaris. Nasinya gurih banget, lauknya macem-macem, dari ayam goreng, tempe orek, bihun goreng, sampai telur dadar. Sambal kacangnya juga enak. Porsi besar, harga terjangkau.",id,positive
"Bakso Urat di sini enak, baksonya kenyal dan ada uratnya yang gurih. Kuahnya juga gurih dan beraroma. Ditambah mie, sawi, dan sambal. Pas buat makan malem-malem.",id,positive
"Ayam Geprek di sini level pedasnya beneran pedas! Ayamnya garing, dibalur sambal bawang yang uenak. Ditambah tempe, tahu, dan lalapan. Nasi hangatnya pulen. Buat yang suka pedas, wajib coba!",id,positive
"Soto Lamongan di sini kuahnya kuning dan gurih. Daging ayamnya suwir-suwir, ada satenya juga. Ditambah kubis, tomat, tauge, dan kerupuk udang. Sambalnya juga pedas segar. Enak!",id,positive
"Ketoprak di warung ini enak dan murah! Lontongnya empuk, tahu dan tempenya gorengan, sayurannya tauge dan bihun. Bumbu kacangnya kental dan gurih. Ditambah kerupuk dan bawang goreng. Kenyang!",id,positive
"Nasi Padang di rumah makan ini rendangnya juara! Dagingnya empuk banget, bumbunya meresap. Sayur daun singkongnya juga gurih. Sambal ijo-nya pedas segar. Makan pakai tangan lebih nikmat!",id,positive
"Bubur Ayam di abang gerobak ini favorit saya. Buburnya lembut, pilihan toppingnya banyak, ada ayam suwir, cakwe, kacang, dan kerupuk. Kecap asinnya juga enak. Murah meriah dan mengenyangkan.",id,positive
"Mie Tek-Tek di warung ini enak. Mie-nya digoreng kering, bumbunya merata. Isian sayuran, telur, dan daging ayamnya cukup banyak. Ditambah acar dan kerupuk. Pas buat makan malam.",id,positive
"Gudeg Jogja di sini manisnya pas, tidak enek. Gudegnya empuk, daging sapinya juga empuk, telurnya bumbunya meresap. Kreceknya gurih dan renyah. Ditambah sambal dan ayam kampung goreng. Mantap!",id,positive
"Es Campur di warung ini legendaris. Isinya banyak banget, ada alpukat, kelapa muda, pacar cina, tape, nanas, dan masih banyak lagi. Kuah santan dan susunya manis pas. Segar!",id,positive
Sate Kambing di sini empuk dan tidak bau prengus. Bumbu kecapnya manis gurih dengan potongan bawang merah dan cabai. Disajikan dengan lontong dan acar. Nikmat!,id,positive
"Nasi Goreng Kambing di restoran ini enak sekali! Nasi-nya wangi aromatik, daging kambingnya empuk dan tidak bau prengus. Ditambah acar dan kerupuk. Porsinya besar. Recommended!",id,positive
"Lontong Cap Go Meh di sini enak dan porsinya besar. Ada lontong, opor ayam, sayur labu siam, telur pindang, dan sambal goreng ati. Bumbunya meresap semua. Nagih!",id,positive
